gene_id,Rep1._x,Rep2._x,Rep3._x,Rep1._y,Rep2._y,Rep3._y
ENSMUSG00000027762,531.0,388.0,445.0,338.0,574.0,364.0
ENSMUSG00000027763,999.0,875.0,793.0,656.0,814.0,666.0
ENSMUSG00000027765,91.0,87.0,126.0,57.0,92.0,90.0
ENSMUSG00000027770,647.0,457.0,457.0,422.0,516.0,372.0
ENSMUSG00000027774,1270.0,1135.0,1103.0,1061.0,1139.0,892.0
ENSMUSG00000027775,889.0,879.0,836.0,802.0,915.0,639.0
ENSMUSG00000027777,7.0,12.0,7.0,11.0,21.0,6.0
ENSMUSG00000027778,70.0,48.0,59.0,53.0,63.0,45.0
ENSMUSG00000027782,854.0,806.0,722.0,549.0,629.0,568.0
ENSMUSG00000027784,187.0,215.0,199.0,210.0,167.0,137.0
ENSMUSG00000027787,262.0,280.0,274.0,291.0,273.0,212.0
ENSMUSG00000027792,1802.0,1176.0,1174.0,1073.0,1289.0,1257.0
ENSMUSG00000027796,345.0,299.0,222.0,180.0,261.0,65.0
ENSMUSG00000027799,41.0,28.0,28.0,15.0,26.0,22.0
ENSMUSG00000027800,159.0,118.0,116.0,89.0,98.0,96.0
ENSMUSG00000027801,657.0,826.0,721.0,509.0,559.0,418.0
ENSMUSG00000027803,204.0,201.0,175.0,155.0,142.0,142.0
ENSMUSG00000027804,490.76,517.77,492.0,403.0,484.0,386.0
ENSMUSG00000027805,24.0,35.0,33.0,22.0,21.0,19.0
ENSMUSG00000027806,286.0,396.0,326.0,191.0,190.0,143.0
ENSMUSG00000027808,3450.0,3382.0,2980.91,2522.0,3353.0,2442.0
ENSMUSG00000027809,3674.0,3412.0,2909.0,2933.0,2803.0,2159.0
ENSMUSG00000027810,474.0,487.0,405.09,372.0,458.0,318.0
ENSMUSG00000027811,3.0,10.0,7.0,8.0,15.0,2.0
ENSMUSG00000027820,743.0,381.0,460.0,246.0,407.0,278.0
ENSMUSG00000027822,882.05,927.99,840.04,810.86,867.0,604.34
ENSMUSG00000027823,596.24,571.87,514.99,422.05,517.01,386.35
ENSMUSG00000027827,10.0,8.0,5.0,6.0,13.0,4.0
ENSMUSG00000027828,3848.0,3864.0,3245.0,3069.0,4021.0,2678.0
ENSMUSG00000027829,514.0,685.0,538.0,339.0,373.0,270.0
ENSMUSG00000027831,1.0,3.0,2.0,6.0,4.0,4.0
ENSMUSG00000027834,1.0,1.0,3.0,2.0,4.0,10.0
ENSMUSG00000027835,289.65,225.98,206.58,183.57,278.62,223.93
ENSMUSG00000027840,30.0,17.0,14.0,26.0,12.0,11.0
ENSMUSG00000027843,18.0,21.0,14.0,16.0,26.0,21.0
ENSMUSG00000027845,68.0,101.0,77.65,94.33,98.78,70.0
ENSMUSG00000027848,18.0,40.0,44.0,32.0,44.0,20.0
ENSMUSG00000027852,325.0,352.0,266.0,237.0,307.0,199.0
ENSMUSG00000027854,119.0,95.0,89.0,99.0,101.0,76.0
ENSMUSG00000027858,31.0,25.0,21.0,22.0,21.0,19.0
ENSMUSG00000027859,11.0,24.0,17.0,26.0,29.0,17.0
ENSMUSG00000027860,89.0,105.0,92.0,85.0,102.0,60.0
ENSMUSG00000027863,2.0,3.0,1.0,3.0,0.0,4.0
ENSMUSG00000027864,37.0,43.0,42.0,54.0,55.0,55.0
ENSMUSG00000027865,403.0,409.0,323.0,323.0,363.0,261.0
ENSMUSG00000027875,35976.0,31985.0,23443.0,24793.0,23436.0,18690.0
ENSMUSG00000027878,597.0,631.0,565.0,651.0,555.0,391.0
ENSMUSG00000027879,615.0,571.0,528.0,562.0,588.0,387.0
ENSMUSG00000027881,435.0,521.0,435.0,439.0,387.0,289.0
ENSMUSG00000027882,375.0,343.68,266.73,244.0,221.0,238.9
ENSMUSG00000027883,140.76,146.16,143.01,127.23,125.86,114.32
ENSMUSG00000027884,625.24,566.84,448.99,483.77,495.14,358.68
ENSMUSG00000027889,321.32,414.96,390.73,527.84,402.16,240.98
ENSMUSG00000027890,925.0,810.0,801.0,349.0,387.0,260.0
ENSMUSG00000027893,1497.0,1474.0,1364.0,1214.0,1305.0,992.0
ENSMUSG00000027896,13.0,5.0,9.0,6.0,12.0,10.0
ENSMUSG00000027900,1066.76,736.85,741.0,544.56,655.92,568.81
ENSMUSG00000027901,119.4,83.17,89.38,70.31,74.08,83.0
ENSMUSG00000027905,140.0,96.0,115.0,90.0,92.0,76.0
ENSMUSG00000027907,26.91,69.71,49.66,50.0,41.02,47.5
ENSMUSG00000027931,171.54,191.0,127.29,164.3,170.0,107.0
ENSMUSG00000027932,13.0,9.0,16.0,16.0,6.0,4.0
ENSMUSG00000027933,307.0,402.0,333.0,450.0,368.0,243.0
ENSMUSG00000027935,34.0,40.0,30.0,32.0,38.0,21.0
ENSMUSG00000027936,246.0,369.0,303.0,336.0,267.0,146.0
ENSMUSG00000027937,392.0,435.0,359.0,364.0,429.0,288.0
ENSMUSG00000027940,963.0,1045.67,948.65,992.0,1016.84,661.49
ENSMUSG00000027942,334.6,317.55,295.61,277.42,298.05,220.53
ENSMUSG00000027944,444.0,572.39,488.04,509.3,550.17,312.0
ENSMUSG00000027947,599.0,711.0,607.0,736.0,435.0,381.0
ENSMUSG00000027950,14.0,31.0,22.0,20.0,36.0,12.0
ENSMUSG00000027951,288.0,341.0,236.0,367.0,302.0,201.0
ENSMUSG00000027952,376.0,438.0,431.0,701.0,515.0,353.0
ENSMUSG00000027953,68.0,80.0,69.0,64.0,81.0,49.0
ENSMUSG00000027954,348.0,490.0,386.0,409.0,259.0,187.0
ENSMUSG00000027955,2.0,7.0,6.0,6.0,7.0,8.0
ENSMUSG00000027956,74.0,50.0,45.0,44.0,43.0,38.0
ENSMUSG00000027957,1315.52,1019.25,947.6,765.33,906.6,842.72
ENSMUSG00000027959,24.0,15.0,9.0,24.0,34.7,17.0
ENSMUSG00000027961,9.13,12.04,9.1,26.1,6.95,21.99
ENSMUSG00000027962,161.0,295.0,312.0,223.0,176.0,174.0
ENSMUSG00000027963,106.0,89.0,73.0,83.0,78.0,62.0
ENSMUSG00000027965,57.0,28.0,39.0,41.0,73.0,73.0
ENSMUSG00000027968,79.0,87.0,83.13,102.0,98.0,71.0
ENSMUSG00000027981,205.86,161.05,158.2,149.84,184.4,148.27
ENSMUSG00000027983,132.0,160.0,101.0,154.46,188.0,108.92
ENSMUSG00000027984,3520.0,3265.0,2850.0,2980.0,2906.0,2417.0
ENSMUSG00000027985,1.0,4.0,2.0,3.0,2.0,2.0
ENSMUSG00000027993,481.0,411.0,408.0,282.0,257.0,230.0
ENSMUSG00000027995,47.0,64.0,139.0,32.0,32.0,33.0
ENSMUSG00000027997,325.0,257.0,213.0,179.0,218.0,130.0
ENSMUSG00000027998,303.0,301.0,249.0,244.0,261.0,214.0
ENSMUSG00000027999,122.0,143.0,93.0,93.0,63.0,54.0
ENSMUSG00000028001,54146.0,71659.0,61255.0,53110.0,36989.0,33615.0
ENSMUSG00000028003,288.0,183.0,155.0,173.0,179.0,198.0
ENSMUSG00000028005,87.0,75.0,47.0,67.0,61.0,65.0
ENSMUSG00000028007,215.0,192.0,171.0,211.0,190.0,160.0
ENSMUSG00000028008,60.0,50.0,48.0,39.0,51.0,45.0
ENSMUSG00000028009,8.0,0.0,0.0,0.0,3.0,3.0
ENSMUSG00000028010,35.0,33.0,35.0,43.0,26.0,17.0
ENSMUSG00000028011,23833.0,21027.0,20451.0,16709.0,21293.0,14184.0
ENSMUSG00000028013,430.0,446.0,362.0,352.0,371.0,291.0
ENSMUSG00000028015,732.0,616.0,583.0,564.0,582.0,506.0
ENSMUSG00000028016,107.0,99.0,88.0,66.53,85.0,66.62
ENSMUSG00000028017,8.0,4.0,7.0,6.0,6.0,3.0
ENSMUSG00000028018,51.0,55.0,49.0,46.47,46.0,45.38
ENSMUSG00000028019,54.0,55.0,42.0,31.0,28.0,16.0
ENSMUSG00000028024,1036.0,883.0,874.0,1105.0,1188.0,934.0
ENSMUSG00000028028,42.0,48.0,51.0,57.0,38.0,34.0
ENSMUSG00000028029,277.0,298.0,232.0,277.0,262.0,159.0
ENSMUSG00000028030,106.0,87.0,72.0,106.0,122.0,95.0
ENSMUSG00000028032,155.0,185.0,168.0,205.0,214.0,191.0
ENSMUSG00000028034,612.0,509.0,456.0,426.0,368.0,329.0
ENSMUSG00000028035,605.0,688.0,686.0,458.0,519.0,327.0
ENSMUSG00000028037,72.0,35.0,15.0,63.0,32.0,39.0
ENSMUSG00000028039,11.58,12.59,7.69,11.92,14.77,5.44
ENSMUSG00000028041,25.0,41.0,34.0,40.0,52.0,26.0
ENSMUSG00000028042,452.0,929.0,752.0,883.0,615.0,312.0
ENSMUSG00000028044,36.0,54.0,54.0,75.0,49.0,29.0
ENSMUSG00000028047,1.0,3.0,6.0,10.0,4.0,6.0
ENSMUSG00000028048,282.0,261.0,210.0,225.0,253.0,156.0
ENSMUSG00000028049,323.53,478.0,469.43,576.0,456.58,232.0
ENSMUSG00000028051,164.26,171.08,122.17,148.68,291.7,181.22
ENSMUSG00000028053,883.0,811.0,826.0,639.0,654.0,509.0
ENSMUSG00000028057,104.0,75.0,92.0,78.0,72.0,61.0
ENSMUSG00000028059,56.0,70.0,59.0,62.0,50.0,49.0
ENSMUSG00000028060,540.0,612.0,492.0,509.0,443.0,318.0
ENSMUSG00000028062,371.0,383.0,280.0,336.0,294.0,276.0
ENSMUSG00000028063,175.0,336.0,250.0,384.0,248.0,175.0
ENSMUSG00000028064,619.0,757.0,749.0,936.0,761.0,576.0
ENSMUSG00000028066,166.0,161.0,154.0,151.0,146.0,107.0
ENSMUSG00000028068,5.0,8.0,4.0,6.0,6.0,3.0
ENSMUSG00000028069,59.0,97.0,77.0,97.0,95.0,45.0
ENSMUSG00000028070,262.0,368.0,308.0,321.0,299.0,190.0
ENSMUSG00000028071,4.0,4.0,5.0,8.0,12.0,1.0
ENSMUSG00000028072,6.0,2.0,8.0,3.0,9.0,1.0
ENSMUSG00000028073,98.91,118.65,82.0,91.54,95.0,66.0
ENSMUSG00000028076,2901.0,2567.0,2276.05,2191.0,2182.0,1619.0
ENSMUSG00000028078,9.0,14.0,9.0,9.0,1.0,6.0
ENSMUSG00000028080,535.0,442.0,388.0,443.0,430.0,363.0
ENSMUSG00000028081,3229.42,3160.48,2679.53,2578.27,2759.0,1861.38
ENSMUSG00000028082,1178.0,1342.0,1120.0,1090.0,1068.0,668.0
ENSMUSG00000028085,495.0,429.0,411.0,383.0,410.0,306.0
ENSMUSG00000028086,106.0,107.0,76.0,90.0,91.0,69.0
ENSMUSG00000028088,8576.0,10050.0,11110.0,9786.0,10523.0,8100.0
ENSMUSG00000028089,119.0,136.0,110.0,154.0,146.0,130.0
ENSMUSG00000028093,342.0,391.0,295.0,329.0,291.0,202.0
ENSMUSG00000028096,371.02,343.12,283.76,360.02,356.42,262.31
ENSMUSG00000028098,347.0,298.0,335.0,262.0,312.0,264.0
ENSMUSG00000028099,220.0,333.0,236.0,234.0,215.0,153.0
ENSMUSG00000028101,73.0,61.0,49.0,61.0,48.81,49.0
ENSMUSG00000028102,308.7,328.1,263.0,274.72,215.0,180.81
ENSMUSG00000028104,40.0,68.0,53.0,81.0,48.0,53.0
ENSMUSG00000028106,278.0,370.0,295.0,227.0,247.0,164.0
ENSMUSG00000028107,243.0,261.0,281.0,246.0,272.0,192.0
ENSMUSG00000028108,1376.0,1560.0,1514.0,1288.0,1233.0,759.0
ENSMUSG00000028111,0.0,2.0,5.0,4.0,4.0,3.0
ENSMUSG00000028114,72.55,64.34,78.71,59.29,88.66,62.74
ENSMUSG00000028121,456.0,417.0,255.0,480.0,298.0,248.0
ENSMUSG00000028124,3180.0,2447.0,2118.0,1912.0,1980.62,1809.0
ENSMUSG00000028125,3.0,4.0,2.0,0.0,1.0,0.0
ENSMUSG00000028126,146.0,180.0,141.0,140.0,147.0,107.0
ENSMUSG00000028127,10096.0,7196.0,6908.0,6475.0,7353.0,5969.0
ENSMUSG00000028128,17.0,5.0,9.0,16.0,25.0,15.0
ENSMUSG00000028132,4578.0,3587.0,3146.0,2380.0,2594.0,2081.0
ENSMUSG00000028133,72.0,34.0,56.0,64.0,64.0,41.0
ENSMUSG00000028134,117.0,96.0,127.0,69.0,81.0,52.0
ENSMUSG00000028136,395.0,447.0,383.0,353.0,382.0,285.0
ENSMUSG00000028138,4144.0,3707.0,3296.0,3307.0,3509.0,2540.0
ENSMUSG00000028140,375.0,409.0,341.0,306.0,390.0,242.0
ENSMUSG00000028145,245.0,274.0,251.0,193.0,227.0,172.0
ENSMUSG00000028148,8.0,1.0,0.0,0.0,5.0,3.0
ENSMUSG00000028149,397.0,367.0,330.0,306.0,345.0,288.0
ENSMUSG00000028150,348.85,380.99,343.42,393.65,471.52,322.52
ENSMUSG00000028152,4.0,7.0,6.0,10.0,11.0,6.0
ENSMUSG00000028156,534.81,534.59,452.91,413.23,487.02,432.43
ENSMUSG00000028158,4843.0,4140.0,3493.0,3804.0,3879.0,3289.0
ENSMUSG00000028159,13.0,23.0,13.0,18.0,17.0,13.0
ENSMUSG00000028161,563.0,487.0,398.0,395.0,429.0,354.0
ENSMUSG00000028163,357.0,475.0,458.0,334.0,269.0,229.0
ENSMUSG00000028164,219.0,207.0,184.0,247.0,178.0,176.0
ENSMUSG00000028165,468.0,404.0,335.0,370.0,373.0,335.0
ENSMUSG00000028167,161.0,170.0,126.0,83.0,152.0,78.0
ENSMUSG00000028173,73.0,54.0,66.0,57.0,57.0,44.0
ENSMUSG00000028175,2.0,0.0,1.0,2.0,7.0,1.0
ENSMUSG00000028179,4823.0,3829.0,3919.0,3201.0,3112.0,2909.0
ENSMUSG00000028180,589.0,431.0,434.0,411.0,518.0,322.0
ENSMUSG00000028182,20.0,8.0,15.0,13.0,13.0,12.0
ENSMUSG00000028184,476.0,525.0,561.0,611.0,539.0,363.0
ENSMUSG00000028185,353.0,321.0,343.0,307.0,362.0,279.0
ENSMUSG00000028186,25745.0,21228.0,21848.0,22172.0,27665.0,19926.0
ENSMUSG00000028187,229.0,199.0,185.0,177.0,215.0,157.0
ENSMUSG00000028188,51.01,13.44,18.02,13.55,36.37,23.65
ENSMUSG00000028189,144.99,130.56,89.98,126.45,115.63,130.35
ENSMUSG00000028191,118.0,147.0,181.0,85.0,74.0,90.0
ENSMUSG00000028194,2430.0,2050.0,2136.0,1025.0,1429.0,907.0
ENSMUSG00000028195,55.0,52.0,38.0,59.0,45.0,24.0
ENSMUSG00000028197,9.0,5.0,5.0,7.0,4.0,5.0
ENSMUSG00000028199,856.0,704.0,783.0,684.0,749.0,559.0
ENSMUSG00000028207,452.0,456.0,391.0,419.0,437.0,345.0
ENSMUSG00000028211,2183.0,4071.0,2505.0,1375.0,1326.0,1261.0
ENSMUSG00000028212,17.92,23.07,24.61,34.31,19.76,39.25
ENSMUSG00000028214,27.0,43.0,44.0,40.0,21.0,20.0
ENSMUSG00000028218,159.0,112.0,127.0,102.0,87.0,115.0
ENSMUSG00000028221,151.0,141.0,128.0,124.0,119.0,108.0
ENSMUSG00000028223,2399.0,1839.0,1650.0,1556.0,1765.0,1429.0
ENSMUSG00000028224,231.0,235.0,189.0,198.0,230.0,205.0
ENSMUSG00000028228,925.0,706.0,776.0,631.0,634.0,643.0
ENSMUSG00000028229,311.0,207.0,212.0,193.0,253.0,180.0
ENSMUSG00000028232,123.0,106.0,120.0,107.0,93.0,108.0
ENSMUSG00000028233,256.0,287.64,220.0,189.0,206.0,207.0
ENSMUSG00000028234,1069.0,1257.0,1184.42,1088.0,1212.0,624.0
ENSMUSG00000028238,40.0,22.0,49.0,27.0,21.0,15.0
ENSMUSG00000028240,1207.0,430.0,931.0,4912.0,4210.0,5267.0
ENSMUSG00000028243,62.0,38.0,50.0,50.0,56.0,70.0
ENSMUSG00000028245,343.0,283.0,252.0,240.0,247.0,241.0
ENSMUSG00000028247,224.0,200.0,148.0,177.0,173.0,119.0
ENSMUSG00000028248,889.0,803.0,670.0,711.0,588.0,534.0
ENSMUSG00000028249,738.0,754.0,614.0,592.0,669.0,494.0
ENSMUSG00000028251,267.69,176.0,170.75,195.72,249.0,214.0
ENSMUSG00000028252,288.31,190.0,222.25,182.28,194.0,231.0
ENSMUSG00000028256,96.0,77.0,66.0,62.0,100.0,50.0
ENSMUSG00000028261,334.0,285.0,294.0,311.0,411.0,337.0
ENSMUSG00000028266,92.0,116.0,102.0,68.0,73.0,37.0
ENSMUSG00000028268,91.67,92.51,63.75,94.05,92.18,82.52
ENSMUSG00000028269,79.51,48.66,46.01,49.92,45.27,19.28
ENSMUSG00000028270,70.49,81.34,80.99,92.08,86.73,43.72
ENSMUSG00000028271,282.0,296.0,285.0,251.0,259.0,160.0
ENSMUSG00000028273,905.0,803.0,783.0,642.0,690.0,525.0
ENSMUSG00000028274,144.0,120.0,99.0,128.0,116.0,113.0
ENSMUSG00000028277,445.0,523.0,474.0,445.0,502.0,346.0
ENSMUSG00000028278,15.0,21.0,17.0,23.0,22.0,18.0
ENSMUSG00000028282,119.0,110.0,90.0,92.0,82.0,91.0
ENSMUSG00000028284,851.0,708.0,644.0,533.0,634.0,491.0
ENSMUSG00000028289,39.0,21.0,25.0,21.0,24.0,28.0
ENSMUSG00000028291,168.0,173.0,153.0,151.0,163.0,104.0
ENSMUSG00000028292,204.0,129.0,119.0,132.0,166.0,112.0
ENSMUSG00000028293,242.0,203.0,194.0,175.0,200.0,154.0
ENSMUSG00000028295,65.0,70.0,60.0,64.0,87.0,49.0
ENSMUSG00000028300,160.46,260.0,223.0,174.0,182.0,147.0
ENSMUSG00000028307,42943.0,41772.0,36594.0,38714.0,53290.0,40328.0
ENSMUSG00000028309,416.0,420.0,364.0,353.0,410.0,251.0
ENSMUSG00000028312,42.0,32.0,43.0,50.0,59.0,49.0
ENSMUSG00000028318,43.0,46.0,33.0,43.0,47.0,32.0
ENSMUSG00000028322,85.78,91.0,87.0,93.0,101.0,55.0
ENSMUSG00000028327,2645.0,2627.0,2260.0,2016.0,2132.0,1490.0
ENSMUSG00000028329,85.0,72.0,95.07,58.0,58.05,40.09
ENSMUSG00000028330,321.0,400.0,304.93,306.0,291.83,281.91
ENSMUSG00000028331,23.0,33.0,31.0,45.0,34.0,22.0
ENSMUSG00000028333,400.05,458.33,396.0,372.0,384.0,251.0
ENSMUSG00000028334,119.0,150.0,143.0,158.0,146.0,81.0
ENSMUSG00000028337,30.77,23.96,24.9,29.15,20.13,18.51
ENSMUSG00000028339,36.0,56.0,45.0,96.0,83.0,96.0
ENSMUSG00000028341,3.0,9.0,8.0,2.0,6.0,9.0
ENSMUSG00000028343,972.0,884.0,836.0,722.0,1049.0,744.0
ENSMUSG00000028344,177.98,169.73,143.69,191.15,234.25,146.78
ENSMUSG00000028345,134.02,103.27,94.31,80.85,103.75,66.22
ENSMUSG00000028354,22.0,8.0,16.0,17.0,14.0,4.0
ENSMUSG00000028356,14660.0,20283.0,17144.0,20769.0,16270.0,10922.0
ENSMUSG00000028357,1.0,6.0,3.0,2.0,6.0,2.0
ENSMUSG00000028358,30.0,26.0,20.0,15.01,25.0,7.02
ENSMUSG00000028359,11.03,23.2,29.56,14.55,7.98,7.52
ENSMUSG00000028364,3.0,17.0,10.0,28.0,27.0,3.3
ENSMUSG00000028367,1566.0,1580.0,1492.0,1280.0,1374.0,840.0
ENSMUSG00000028369,1.0,3.0,5.0,4.0,6.09,12.0
ENSMUSG00000028370,1.0,3.0,0.0,0.0,3.0,3.0
ENSMUSG00000028373,12.0,21.0,13.0,14.0,12.0,9.0
ENSMUSG00000028378,43.0,35.0,31.0,20.0,20.0,18.0
ENSMUSG00000028381,286.0,265.0,229.0,192.0,223.0,175.0
ENSMUSG00000028382,1469.0,973.91,991.0,850.0,824.0,802.0
ENSMUSG00000028383,1380.0,1055.0,990.0,861.0,826.0,758.0
ENSMUSG00000028385,118.0,122.0,116.0,83.0,72.0,74.0
ENSMUSG00000028389,8.0,3.0,5.0,1.0,4.0,5.0
ENSMUSG00000028393,1208.0,1392.0,1053.0,1070.0,1097.0,838.0
ENSMUSG00000028394,176.0,179.0,157.0,192.0,179.0,92.0
ENSMUSG00000028397,128.0,132.0,102.0,93.0,112.0,89.0
ENSMUSG00000028398,107.0,153.0,145.0,177.0,188.0,93.0
ENSMUSG00000028399,2875.0,2220.0,2158.0,1947.0,2276.0,1674.0
ENSMUSG00000028402,410.0,356.0,318.0,378.0,383.0,298.0
ENSMUSG00000028403,285.0,219.0,200.0,167.0,205.0,211.0
ENSMUSG00000028405,3090.0,2917.0,2528.0,2740.0,2696.0,2108.0
ENSMUSG00000028407,22.73,34.05,46.52,44.37,28.29,18.85
ENSMUSG00000028409,666.37,596.36,547.76,513.74,536.67,390.65
ENSMUSG00000028410,2080.89,3194.45,3014.76,2613.55,3016.58,1968.39
ENSMUSG00000028411,104.0,116.0,81.0,84.0,110.0,65.0
ENSMUSG00000028412,805.97,593.99,636.0,377.0,432.0,394.94
ENSMUSG00000028413,300.0,449.0,469.0,474.0,461.0,317.0
ENSMUSG00000028414,194.0,188.0,134.0,175.0,220.0,145.0
ENSMUSG00000028416,692.0,731.0,599.0,590.0,632.0,398.0
ENSMUSG00000028419,498.0,515.0,448.0,462.0,524.0,329.0
ENSMUSG00000028420,643.0,591.0,509.0,489.0,488.0,334.0
ENSMUSG00000028423,690.0,726.0,622.0,538.0,521.0,399.0
ENSMUSG00000028426,1834.0,2340.0,2072.0,1956.0,2044.0,1445.0
ENSMUSG00000028430,238.0,304.0,214.0,349.0,262.0,138.0
ENSMUSG00000028431,187.0,195.0,197.0,164.0,184.0,129.0
ENSMUSG00000028433,241.0,348.0,267.0,278.0,242.0,179.0
ENSMUSG00000028434,1255.0,1426.0,1199.0,1158.0,1184.0,871.0
ENSMUSG00000028436,360.0,415.0,396.0,343.0,293.0,210.0
ENSMUSG00000028437,390.0,503.0,413.0,430.0,392.0,263.0
ENSMUSG00000028438,14.0,12.0,7.0,26.0,12.0,9.0
ENSMUSG00000028439,77.86,97.75,67.78,80.56,77.92,77.98
ENSMUSG00000028443,94.0,81.0,73.0,107.0,83.0,92.0
ENSMUSG00000028444,14.0,31.0,12.0,27.0,26.0,8.0
ENSMUSG00000028445,95.0,222.0,150.0,341.0,204.0,117.0
ENSMUSG00000028447,241.0,243.0,176.0,235.0,217.0,137.0
ENSMUSG00000028452,4209.75,5109.56,4462.58,4451.81,4590.3,3325.64
ENSMUSG00000028453,54.0,31.0,20.0,31.0,25.0,31.0
ENSMUSG00000028454,119.0,156.0,157.0,170.0,172.0,107.0
ENSMUSG00000028455,450.95,511.0,461.0,451.0,454.84,313.0
ENSMUSG00000028456,221.0,249.0,212.0,182.0,207.0,179.0
ENSMUSG00000028457,10.0,13.0,16.0,10.0,5.0,8.0
ENSMUSG00000028458,106.17,275.32,221.5,220.62,148.06,72.12
ENSMUSG00000028459,25.83,40.68,22.5,42.38,48.94,26.88
ENSMUSG00000028461,326.0,354.16,306.0,295.0,266.38,223.0
ENSMUSG00000028463,3.0,1.0,6.0,1.0,1.0,2.0
ENSMUSG00000028464,31.0,56.0,42.0,63.0,75.0,34.0
ENSMUSG00000028465,1217.4,1456.73,1093.07,1374.29,1172.28,730.09
ENSMUSG00000028466,329.87,382.08,271.97,328.78,402.35,226.92
ENSMUSG00000028467,135.73,137.47,109.96,191.14,148.54,109.99
ENSMUSG00000028468,528.0,608.71,456.2,644.58,544.81,335.1
ENSMUSG00000028469,678.97,978.59,651.03,1013.26,720.0,435.9
ENSMUSG00000028470,427.0,413.0,373.0,379.0,385.0,205.0
ENSMUSG00000028476,83.0,41.0,46.0,46.0,64.0,63.0
ENSMUSG00000028478,464.0,734.0,629.0,712.0,564.0,337.0
ENSMUSG00000028479,1692.0,2126.0,1765.0,2595.0,1905.0,1203.0
ENSMUSG00000028480,13.0,14.0,21.0,13.0,12.0,8.0
ENSMUSG00000028483,136.4,102.71,98.63,101.13,90.18,103.79
ENSMUSG00000028484,343.6,312.29,265.37,257.87,275.82,224.21
ENSMUSG00000028494,4159.0,5185.0,3658.0,3721.0,3563.58,3009.0
ENSMUSG00000028495,102.62,14.83,8.94,46.53,47.86,35.38
ENSMUSG00000028496,51.0,30.0,36.0,36.0,45.0,18.0
ENSMUSG00000028497,45.61,25.75,36.85,28.14,43.89,28.86
ENSMUSG00000028514,1809.0,1795.0,1557.0,1316.0,1595.0,1046.0
ENSMUSG00000028517,1751.0,1546.0,1513.0,1697.0,1428.0,1239.0
ENSMUSG00000028518,1102.0,1040.0,1023.0,795.0,1111.0,775.0
ENSMUSG00000028519,9.0,3.0,3.0,2.0,3.0,4.0
ENSMUSG00000028521,1232.0,1342.0,1072.0,1119.0,1180.0,987.0
ENSMUSG00000028522,574.0,481.0,481.0,336.0,370.0,300.0
ENSMUSG00000028524,2.0,9.0,4.0,6.0,2.0,1.0
ENSMUSG00000028525,196.0,192.0,228.0,92.0,205.0,128.0
ENSMUSG00000028527,732.8,649.68,580.55,468.18,638.64,514.71
ENSMUSG00000028530,1756.0,1703.0,1628.0,1507.0,1541.0,1243.0
ENSMUSG00000028532,16.0,22.0,6.0,19.0,18.0,15.0
ENSMUSG00000028536,90.0,77.0,64.0,76.0,64.0,57.0
ENSMUSG00000028538,514.0,736.0,623.0,958.0,801.0,533.0
ENSMUSG00000028540,43.0,46.0,48.0,36.0,51.0,20.0
ENSMUSG00000028542,238.66,395.8,273.39,352.52,311.0,177.0
ENSMUSG00000028549,38.19,26.0,18.31,24.64,27.29,23.0
ENSMUSG00000028550,185.0,192.0,150.0,156.0,177.0,124.0
ENSMUSG00000028551,28.0,19.0,27.0,20.0,16.0,23.0
ENSMUSG00000028552,793.0,640.0,595.0,577.0,650.0,432.0
ENSMUSG00000028553,6548.0,5783.0,5842.0,4989.0,6189.0,4215.0
ENSMUSG00000028555,2.0,4.0,6.0,7.0,11.0,10.0
ENSMUSG00000028556,289.0,248.0,281.0,174.0,205.0,168.0
ENSMUSG00000028557,1097.0,1013.0,1005.0,922.0,965.0,874.0
ENSMUSG00000028559,1721.17,1661.53,1503.75,1563.04,1450.56,1347.79
ENSMUSG00000028560,281.0,284.0,254.0,237.0,269.0,192.0
ENSMUSG00000028563,125.0,138.0,128.0,99.14,141.36,92.09
ENSMUSG00000028565,315.0,449.0,395.0,250.0,286.0,296.0
ENSMUSG00000028567,325.0,348.0,301.0,286.0,336.0,248.0
ENSMUSG00000028568,484.0,422.0,431.0,344.0,406.0,291.0
ENSMUSG00000028572,1181.92,1118.9,949.99,887.96,1027.91,802.0
ENSMUSG00000028573,1096.0,985.0,882.0,1058.0,1083.0,835.0
ENSMUSG00000028576,66.0,30.0,26.0,29.0,35.0,30.0
ENSMUSG00000028577,697.0,697.0,598.0,524.0,638.0,451.0
ENSMUSG00000028578,50.0,56.0,48.0,39.0,40.0,51.0
ENSMUSG00000028580,696.0,733.0,583.0,617.0,590.0,471.0
ENSMUSG00000028581,269.0,403.0,358.0,386.0,391.0,200.0
ENSMUSG00000028582,80.58,114.56,98.0,113.67,100.06,71.57
ENSMUSG00000028583,3.0,1.0,2.0,10.0,4.0,9.0
ENSMUSG00000028587,0.0,0.0,2.0,3.0,2.0,6.0
ENSMUSG00000028597,13.0,12.0,5.0,9.0,8.0,6.0
ENSMUSG00000028599,391.0,832.0,615.0,634.0,536.0,346.0
ENSMUSG00000028600,23.0,33.0,34.0,33.0,28.0,37.0
ENSMUSG00000028601,1367.0,1543.0,1396.0,1772.0,1610.0,991.0
ENSMUSG00000028603,47211.29,42513.47,41745.15,49373.41,49243.36,38273.43
ENSMUSG00000028607,2073.0,2073.0,1615.0,1494.0,1530.0,1237.0
ENSMUSG00000028608,202.0,196.0,191.0,170.0,206.0,151.0
